date,open,high,low,close,volume
2025-11-10,0.650175,0.65403,0.649595,0.653465,
2025-11-11,0.653455,0.653815,0.651495,0.652935,
2025-11-12,0.652925,0.655035,0.651615,0.65362,
2025-11-13,0.653625,0.65803,0.652395,0.65268,
2025-11-14,0.652685,0.655145,0.65039,0.65356,
2025-11-16,0.65352,0.653725,0.652965,0.653275,
2025-11-17,0.65328,0.65376,0.648215,0.64925,
2025-11-18,0.649245,0.651845,0.646495,0.65086,
2025-11-19,0.650865,0.650915,0.645135,0.64903,
2025-11-20,0.649045,0.650265,0.643635,0.64507,
2025-11-21,0.64487,0.646075,0.642145,0.645625,
2025-11-23,0.645975,0.64662,0.64568,0.646175,
2025-11-24,0.64617,0.646885,0.64424,0.646535,
2025-11-25,0.64652,0.647585,0.643625,0.647045,
2025-11-26,0.64704,0.6528,0.646915,0.65235,
2025-11-27,0.652345,0.653995,0.652165,0.653585,
2025-11-28,0.65359,0.65591,0.65205,0.655075,
2025-11-30,0.65424,0.65535,0.65375,0.65515,
2025-12-01,0.65515,0.65666,0.65373,0.654175,
2025-12-02,0.65418,0.657395,0.653805,0.657365,
2025-12-03,0.65737,0.660445,0.655245,0.66041,
2025-12-04,0.660415,0.66241,0.66022,0.660645,
2025-12-05,0.66065,0.6649,0.66065,0.66413,
2025-12-07,0.663645,0.664015,0.661455,0.663505,
2025-12-08,0.66352,0.664915,0.66141,0.662705,
2025-12-09,0.6627,0.665435,0.660815,0.663975,
2025-12-10,0.66397,0.66859,0.662905,0.667355,
2025-12-11,0.66736,0.6679,0.662665,0.666245,
2025-12-12,0.666225,0.667715,0.66327,0.66533,
2025-12-14,0.66456,0.66511,0.66409,0.66474,
2025-12-15,0.664745,0.665665,0.663215,0.664145,
2025-12-16,0.66415,0.66611,0.661825,0.66327,
2025-12-17,0.663265,0.663345,0.659925,0.660055,
2025-12-18,0.66006,0.663085,0.65927,0.66136,
2025-12-19,0.661365,0.662505,0.66003,0.661105,
2025-12-21,0.661135,0.6616,0.660675,0.661245,
2025-12-22,0.661225,0.66614,0.661075,0.665745,
2025-12-23,0.66575,0.670285,0.665585,0.670225,
2025-12-24,0.67023,0.67176,0.669805,0.670625,
2025-12-25,0.67057,0.67077,0.670135,0.67052,
2025-12-26,0.670515,0.67249,0.669735,0.67154,
2025-12-28,0.67075,0.671615,0.67058,0.671455,
2025-12-29,0.671445,0.672755,0.6683,0.669505,
2025-12-30,0.669475,0.671795,0.668805,0.669605,
2025-12-31,0.66961,0.67015,0.66599,0.667355,
2026-01-01,0.667215,0.66803,0.66706,0.667865,
2026-01-02,0.66787,0.67072,0.667675,0.66941,
2026-01-04,0.668255,0.669355,0.668015,0.668375,
2026-01-05,0.668385,0.671915,0.666305,0.671335,
2026-01-06,0.67133,0.674195,0.670335,0.673485,
2026-01-07,0.67348,0.676655,0.67172,0.67221,
2026-01-08,0.672205,0.672555,0.668185,0.66989,
2026-01-09,0.669895,0.670345,0.666365,0.66872,
2026-01-11,0.667925,0.668855,0.667925,0.668605,
2026-01-12,0.668615,0.672245,0.668355,0.670805,
2026-01-13,0.670815,0.672725,0.667325,0.668265,
2026-01-14,0.66826,0.670255,0.667325,0.66821,
2026-01-15,0.668215,0.670985,0.666735,0.670095,
